feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,Class
-2.279516148,1.420156952,-0.208958249,0.687456398,-1.453606445,-0.682521381,1.402764311,-0.269410618,-1.39918108,0.234717733,-0.417022183,-0.599754238,0.297291628,0
-3.643606218,-3.507198646,1.747387442,2.06648922,-0.33733069,-3.78200322,-1.342551558,-1.025597276,-1.879584795,0.353283671,0.056796539,2.376899333,-1.007292328,0
0.492235541,0.605772162,-0.49621138,-0.835911316,-0.697336004,1.054541707,0.398861611,-0.020646131,-0.23123802,0.584304324,0.52122427,0.777528663,-0.509646739,0
0.148389213,1.175317455,-0.649849286,0.528254447,-0.276153698,1.103727767,-0.479111655,1.506984367,-0.451011068,0.446021548,-1.092396726,0.968702521,-1.569580032,0
-0.418374784,-0.495348943,0.064890234,0.419199274,-0.926561875,-0.093871351,0.778186039,-2.191839461,-0.589564623,-1.786411146,0.449443286,0.229162889,-0.807030293,0
-1.413907128,-1.186693091,0.490107456,1.508873796,1.240338204,-1.102549856,-0.648917273,-0.546652581,-1.021003036,-0.829419444,0.00385843,0.565340204,0.250606101,0
-3.133287476,1.78013378,0.497030952,0.160122482,0.616371069,-2.656288399,-0.373559681,-2.007248224,-0.291988614,-1.145613984,1.132069597,0.268291167,-1.48032912,0
-1.83727601,-0.01423992,0.065574672,-0.453883599,-0.948123946,-0.673728638,1.370026376,0.591320161,-1.467906106,-1.950767327,-0.829100052,-0.202908979,0.41322545,0
-2.109952967,-1.939737011,0.871457854,-0.966709722,1.806056874,-1.903680608,0.712191778,-0.01361816,-1.335399979,-0.295565964,1.189508879,0.243749924,-0.205232645,0
-1.455143566,0.646449553,-0.224428691,0.679192142,1.57885612,-0.13787485,-0.149962023,0.336892365,-1.291630844,2.190785514,0.097040627,0.810541999,1.979333618,0
-1.690394579,1.051926651,0.046860828,0.939932571,-0.070859167,-0.963382764,0.763164293,0.545456903,-0.5856662,0.357864556,-0.108343592,0.3652692,-1.450744654,0
-4.355526835,1.882905282,-0.033405378,0.694399342,-0.286917576,-1.842059068,0.311628824,-0.569897919,-2.472705312,1.245821555,0.920754565,-0.538499887,1.362740827,0
-1.468935157,-1.663788015,0.655353957,-1.840475546,0.2283367,-1.325600723,0.183016878,0.678039368,-1.054481268,-0.031611456,-0.82315545,-0.688835696,-0.842649986,0
-1.699605597,-0.441536847,0.493989711,0.064948384,1.2353666,-1.455491289,0.425915243,-0.260144419,-0.705471017,0.784068977,-0.778293981,1.484321842,0.52611121,0
-1.263250057,1.414494606,-0.17577938,-1.193654786,-1.283403488,-0.462601268,-0.195835864,0.059969479,-0.441511053,0.669470164,0.159143678,-0.091174909,-1.405322955,0
-1.674871842,-0.454740869,0.831039938,-0.530011304,0.093545459,-2.208078097,-1.014421623,0.067408085,0.062497578,-0.616624942,0.644256181,-2.846374316,-1.067876227,0
-2.666691001,-1.870643866,1.080896196,0.289853205,1.838305516,-2.563519134,-0.012008237,-2.161807864,-1.300080026,0.767513902,1.205344969,-1.091640048,-1.591054001,0
-2.962481721,0.977256484,0.213198826,1.02435179,0.191362254,-1.681350311,0.942230018,-0.716194514,-1.379056796,1.105313901,0.044502082,1.094573291,1.132842212,0
-1.220200719,-1.066417327,0.416743147,2.693248987,-0.244560199,-0.922538178,-0.165562741,0.381011676,-0.926659905,0.341308397,1.149781913,-1.658581031,0.459544942,0
-3.629620457,-3.570625744,1.796045638,-0.73708391,-0.708231559,-3.86603796,-1.128785427,0.355563689,-1.805551554,-0.371302909,-0.808461087,1.653918941,-0.23638587,0
-2.183182837,2.37996662,-0.446953963,-0.479049974,-0.479333044,-0.4521168,-0.450394441,-0.570484686,-1.132479609,-0.074349515,0.349975536,0.423234803,-1.967537085,0
-1.839516386,1.891218453,-0.461883913,-0.858860246,2.482677762,-0.14745608,-0.708910725,0.100879065,-1.230752938,-1.301108407,0.955881276,-1.232662543,-0.742718562,0
-2.322759687,0.655346432,0.302224748,0.354772869,-0.307289839,-1.585631182,0.016906196,0.012901296,-0.861001737,-0.439853263,1.789438711,-0.149313422,-2.566119386,0
-2.465907557,-0.564386058,0.67512993,0.457212636,0.784536238,-2.044195699,0.908591095,-1.688592201,-1.059941937,0.250261738,-0.937922493,0.877909798,-1.232198466,0
-0.034810451,0.189238292,-0.264619004,-1.405953209,1.136074631,0.523593076,-0.209971009,-1.616509786,-0.482835632,0.263958024,1.26436008,0.544750894,-0.469960768,0
-2.743569556,-3.525064506,1.579339643,-0.187476488,0.826295886,-3.134986841,-0.024958585,0.905994843,-1.484007972,0.239882243,0.336366513,0.447497823,0.240590805,0
-2.574093009,-2.109666111,1.032436165,-0.628464983,-0.871863608,-2.342958152,-1.682689138,-1.224443065,-1.506392552,-0.468810719,0.268953554,2.215520699,0.496890153,0
-0.858768698,-0.693162467,0.206965745,-0.746159013,-0.272409379,-0.473637217,-2.380691588,-0.791415055,-0.803049958,-0.70211482,-0.915609754,-0.537290696,0.40401589,0
-1.704596999,-0.468124462,0.733692485,0.910667088,1.670021988,-1.99118886,-2.029552191,0.357307676,-0.191866652,-1.110454531,1.12793616,0.32777419,-0.606962224,0
-0.821977605,1.373345522,0.03353505,1.005731653,1.69645198,-0.795531112,0.630305916,-1.333379596,0.382741221,0.046885859,-0.652014124,0.29225261,0.136846008,0
-1.723834817,-2.576566121,1.068142385,0.781625727,-0.081549112,-2.014660942,2.684426782,-0.973191507,-1.032362642,0.675409483,-0.583499162,1.746250713,-0.614684756,0
0.139082665,-0.113684573,-0.183477553,-1.202529945,0.859393397,0.496140651,0.873545976,-0.688340491,-0.375080939,0.76488085,-1.399920842,1.053823987,-0.202273731,0
-0.724837863,2.21247717,-1.027184777,0.156968627,-0.456234005,1.343258168,-1.611785063,1.251579383,-1.285863689,0.100622111,0.514140991,-0.546220415,-0.518837043,0
0.662262539,1.430403042,-0.805375312,1.358904534,-2.84465312,1.515078599,0.491105163,0.157638553,-0.160780876,-0.475500234,-0.088375116,1.497703469,0.118293554,0
-0.13752646,-0.281770548,-0.059202244,0.630084525,0.658331979,0.193549735,1.110310128,0.410422275,-0.463285198,0.348274269,-1.145114303,2.080545332,0.261351437,0
2.305162463,1.676695621,-0.650266364,0.780890471,-0.366638501,1.550765854,-1.831324769,0.106137506,1.805768593,-0.57601203,0.175641601,-0.558218006,0.411480736,1
-1.058047809,-0.019905028,0.014551963,0.163817194,-0.109939874,-0.33123701,-0.177179302,-3.419905979,-0.906151709,0.555264701,-0.813199401,0.152118168,0.605804752,0
-1.520548455,-0.982964323,0.784371699,-1.218711101,0.208919273,-1.872198789,-0.640099652,0.069169793,-0.301800667,0.101555986,-0.268127031,0.568087421,0.923153351,0
-2.560612167,1.314139623,0.062409438,0.297961556,-2.562767862,-1.341781674,-1.564183402,-0.211777129,-1.114939327,0.481454106,1.568146706,-0.570698671,-0.490883958,0
-2.717789803,0.563809922,0.012660082,0.356032467,0.874169872,-1.010767789,2.839622915,-0.666556231,-1.923985917,0.153193141,1.382382746,-0.798898898,1.028479009,0
-1.483598098,-0.391629129,0.792141864,2.266228286,-0.062682343,-2.086852918,1.091813534,-1.393759536,0.189370348,0.244672034,-0.511774188,0.676047378,-2.65796326,0
-2.755038878,3.679611713,-1.410492281,-0.613660468,0.301853324,1.111547614,-0.845410982,0.962811233,-2.823439461,1.149937156,0.614490551,-0.318244915,0.038422179,0
-4.004364149,-3.477994023,1.79903955,1.242688872,-1.838422155,-4.013468905,-0.414008095,0.510027782,-2.056923775,1.157321898,-1.949610392,-0.032516842,-1.786399088,0
-2.911802681,-1.984977979,1.07116947,0.235473719,0.778508845,-2.57201401,0.015215512,-0.924022532,-1.621305388,-0.740452002,0.45078331,-0.247755408,-0.173160033,0
-1.900082124,-0.989675729,0.551575446,0.814019786,1.258917822,-1.451396695,-0.051359264,0.651743049,-1.160555817,0.868523193,-1.57972015,-0.393078865,0.090487997,0
-1.62164367,-1.496686274,1.216557567,-1.042067824,-1.007709478,-2.701037644,-0.545050804,-0.882946529,0.196070696,-2.168859846,-1.452720903,-1.95491849,0.225392582,0
-2.217778569,1.631494661,-0.151708235,-1.102437269,0.411648565,-0.868769696,-1.65819685,-0.29809304,-1.059041453,-0.408771985,1.806234538,-0.218986744,-0.83231547,0
-1.494059506,-0.962040375,0.430960351,-0.317858739,0.348407218,-1.070443003,2.836412011,0.178854724,-1.055984428,1.096158063,-1.297756287,2.502902335,-0.597940298,0
-2.888683457,-0.264869843,1.496036995,0.874093403,-1.808122954,-4.133002846,-1.275853205,-0.799880666,0.636316879,-0.486662807,-0.786081199,-1.643269035,-0.364642054,0
-2.933877709,2.494502969,-0.420446454,-1.32478591,0.168025602,-0.769020176,-0.754324639,-0.108853881,-1.643041618,-2.525961282,0.127988364,0.830117664,0.591341321,0
-1.770179266,-0.565609009,0.346422757,0.568973444,1.53941796,-1.097621995,1.431787525,0.468146164,-1.190818198,1.175163753,-1.404469575,0.062346683,0.074625278,0
-2.558065892,-0.823617214,0.590299661,0.872777971,-0.225725784,-1.787355504,-1.396875939,0.704972194,-1.524282935,0.289983758,1.616735776,0.277527853,-0.318024014,0
-2.635115605,-0.227261085,0.669692749,-0.526699333,-0.248913117,-2.199085901,-2.428118057,-0.221673472,-0.968216326,0.792138426,-0.157572601,0.524107003,-0.545273726,0
-2.469657835,0.525559533,0.193684837,-1.980631329,-0.005792889,-1.33627813,0.059174195,1.485155564,-1.329702173,0.712310933,-1.153503573,-0.383046678,-1.431097493,0
-3.160023234,2.140274959,-0.727378857,-1.069104291,0.242902541,-0.01378609,-2.5282451,0.055479919,-2.793630983,-0.457312907,0.155675388,1.123080399,-0.079065019,0
-3.276009619,-0.081997212,0.384315121,0.291727167,0.282633856,-1.787815598,-0.44469948,-0.501386089,-2.059720031,-0.624120223,-1.564330326,0.361001946,0.315171704,0
-1.885235705,-1.843453382,0.798699738,1.419748169,-0.156399369,-1.707670915,1.158451943,0.155213544,-1.230528206,-0.087731667,-0.990685455,1.912797586,-0.557841142,0
-1.633313428,-0.335943357,0.24565177,-2.226141279,-0.96405864,-0.910275761,0.656005854,0.056239762,-1.125935798,1.171916383,-1.288521193,0.078765263,-0.17617638,0
-0.401711138,-0.862630932,0.209998582,-0.007059713,1.266605377,-0.289140552,1.073167291,0.546486936,-0.523638751,1.480479282,-0.110735166,-0.853691473,-0.343941977,0
-2.385679481,3.520010765,-0.794649203,-2.450463983,-0.79540689,-0.122446621,-0.377644162,0.142499748,-1.238303658,-1.618267189,1.78821564,-1.129612362,-0.543019135,0
-0.705515266,0.00269413,-0.053528541,-0.027989176,1.528199416,-0.083082877,0.46644138,0.546849505,-0.73418044,0.247639332,0.398886657,1.375613606,0.051793672,0
-1.771519161,0.040721193,0.755993047,1.370695989,-1.541033069,-2.239787714,1.405055586,-0.324072184,0.179615099,1.585774568,1.055798238,0.648801816,1.203958965,0
-2.013390874,-2.307998132,1.008797087,-1.381731281,0.636913022,-2.057937946,-0.848542734,-1.839094273,-1.217865,1.812735417,-1.345542084,-0.197129098,0.405674475,0
-0.39456194,0.571151991,-0.310925353,0.947652534,-1.13698366,0.390686359,0.10927701,-1.695229007,-0.615761186,-1.269296916,1.05817442,-0.146097039,1.178094468,0
-2.699843142,0.101733498,0.860488418,-0.274432027,0.090903857,-2.765994979,-0.611642888,-1.373526622,-0.351042299,1.931507735,0.139308409,-0.183904581,0.828875148,0
-1.779148116,0.803491023,0.307111147,-0.148170405,0.178956411,-1.491922848,0.063378869,-0.378678693,-0.264729461,0.554745808,0.740024253,-1.241620062,1.031623113,0
-0.784157237,-0.901907233,0.266257817,-0.403834092,-1.293078594,-0.513258572,0.219016138,-0.637931747,-0.760705589,0.802242753,0.28514365,0.70337779,1.237359716,0
-4.419662116,-4.983900518,2.398371419,-1.236913724,-1.021943487,-4.963520386,0.074575191,0.603388843,-2.199141455,0.71657724,-1.106343257,-0.495879724,0.359623921,0
-0.442106915,1.142143777,0.863403532,-0.137542467,-0.197856429,-2.486709939,-1.342057806,-0.955592104,2.403802449,-0.948061994,-1.386677967,-1.081904157,-0.87833975,1
-2.920389917,1.407278921,0.447678366,-0.823699775,-0.735570446,-2.351993527,-1.147155377,0.600652372,-0.495166863,-0.12735409,1.018455957,0.961958663,0.005824058,0
-0.499334682,0.257248319,-0.162111285,1.40515612,1.344882488,0.133233314,-1.791961855,-0.617361395,-0.607714925,-1.671010832,1.327858493,1.342734626,-1.123545819,0
-0.809833184,-0.692213054,0.88350445,-0.879016886,1.290510998,-1.994102409,0.147968881,-0.544696287,0.758317417,-0.263699066,0.104286322,-1.089224492,-0.008789522,0
-3.514338136,-1.561803279,1.033378017,0.249130051,-0.825560424,-2.808761403,-0.682028837,1.109135702,-1.916333611,-0.818934851,0.351948726,2.275315439,0.202538784,0
-0.027148428,0.307206485,-0.284487293,-0.821778564,2.247555224,0.529427023,0.506954741,0.292794017,-0.432651548,0.835682617,-0.894225389,1.667115975,1.492156728,0
-1.837359918,0.716072984,-0.084899141,1.889978644,1.008886137,-0.589014762,0.497812766,-0.902166362,-1.260365657,0.879660997,0.746909987,1.718921574,-1.055589993,0
-1.101355119,-1.249887745,0.455311382,1.967321961,0.801091839,-0.911278471,-0.313352756,-0.103692394,-0.873316417,0.108111975,1.045492223,-0.549233415,0.261712833,0
-3.056726049,1.581333175,0.291936207,-1.047866306,0.58042194,-2.099265698,0.045739129,0.397404033,-0.833712679,0.512583153,0.58902308,-0.426762829,0.311395357,0
-1.459763125,-0.621111364,0.284434184,0.680127175,0.517018256,-0.84800159,0.519273497,-2.592808454,-1.100264754,0.814818375,-0.89450381,1.932582009,-2.293426279,0
-0.575320552,-0.520541568,0.125657443,1.691053133,-0.053354993,-0.268106369,2.148355756,0.185969124,-0.609084368,-0.975012311,0.092591487,-0.546713909,1.849615239,0
-1.078729186,-0.166893639,-0.014198169,0.652167885,0.643734001,-0.220377626,-0.861412729,0.801639717,-1.098453999,-0.879153199,-0.135044602,0.300968377,-0.796131506,0
-2.846435069,-0.050437274,0.333795234,0.400306093,-0.646357537,-1.560407342,-1.412788578,-3.334892711,-1.774381839,0.55200831,0.569301668,-0.011767838,-0.036560943,0
-0.34086578,-0.340068686,-0.002907093,-0.090083528,1.003236261,0.027700254,0.977011523,-0.479471482,-0.558067376,-0.818133986,0.765612092,-0.193839173,0.916482433,0
-2.666443883,-1.582258914,0.87721948,0.860498302,-0.304188681,-2.202839918,-0.075347294,-1.567843699,-1.541548113,0.909280658,-0.811236858,-0.812055367,-0.602927839,0
1.512687828,0.522689592,-0.116022647,2.232972736,0.037292964,0.515915462,-1.078316545,0.024502504,1.45086191,-1.001211507,-0.739311586,-0.401099794,0.678963755,1
-1.891953231,-2.290381775,0.98277605,0.940025895,0.467897196,-1.970082456,-0.075401847,0.907011013,-1.157050194,0.670302355,-1.325546257,-0.776403192,-1.441008372,0
-2.902575267,1.336146186,-0.153111692,0.710774025,0.967429419,-0.959404046,0.908414239,-1.543630522,-1.880686533,0.424585096,-0.321587684,1.519019573,0.01116801,0
-3.668479474,-4.385400898,2.069009029,0.779143806,1.094912319,-4.21010161,0.913249686,1.139087534,-1.835330072,-0.987874195,-0.225309681,0.008212177,-0.176520022,0
-2.025370927,0.507588941,-0.114640009,-0.138972732,0.534135942,-0.502581302,-1.027313423,1.203460057,-1.646921919,0.926520184,0.952649344,-0.878135073,1.820580268,0
-2.348391631,-2.299770085,1.077348791,1.759627538,1.365142967,-2.31293039,0.153506305,1.306434046,-1.350454883,0.088178803,-0.645508311,0.684048631,1.75768081,0
1.621146592,2.449166114,-1.391347271,-0.616097184,-2.126327741,2.762744814,0.459972559,-0.085493003,0.122414427,-0.072591645,0.316597943,0.928584903,0.60411666,1
-3.591661441,-2.196618968,1.292904988,-0.372896639,0.67682258,-3.196656804,-0.364706585,-0.104901423,-1.875496384,0.695128572,-0.636168781,-0.428724081,-2.379778222,0
-4.203159083,-0.983399435,1.538039318,0.071533182,1.229781527,-4.355090893,-0.113820326,0.111220915,-0.953740211,-0.464468633,1.57039184,-0.399553056,1.064275872,0
-1.705671195,1.303680502,-0.06489224,0.620829945,0.145995914,-0.802779721,1.399097479,1.04452643,-0.661792124,0.056183918,-0.074781297,0.501249087,0.536487727,0
-1.25420346,-0.923989005,0.367467387,-1.904092792,-1.069197994,-0.870624778,-0.320797861,0.224189704,-0.960579006,-0.308591521,0.448459062,1.086669899,0.057329748,0
-0.288633442,-0.210320221,-0.072920481,-0.408090697,-0.953362629,0.155973008,-0.6639194,-0.250608957,-0.572676247,0.356820127,-0.061455748,1.960973123,-1.344478606,0
1.778812973,-0.04443065,-0.061019501,-1.211832828,0.878146051,0.667139599,-0.635477787,0.864258504,1.383272068,-0.437126099,-0.852063749,0.36571364,1.026119154,1
-2.90159823,1.984943946,-0.525658071,0.37431309,1.217167135,-0.34213956,1.180318317,-0.932161055,-2.23133225,0.481097665,-1.517103367,-0.155372988,-1.601855294,0
-3.757094331,-2.821083961,1.503523167,1.342476427,1.247093828,-3.502690697,0.049007129,0.904725109,-2.013608344,0.341407313,-0.716421349,0.387478118,-0.553091039,0
1.574008394,1.391131465,-0.75562846,0.345262212,0.858755746,1.679078261,0.021208438,-0.261197937,0.717698275,0.320980526,0.981401745,-1.376804101,0.386999616,1
-1.094355235,1.936770169,-0.455702402,0.301186958,-0.245653352,0.037491886,1.384140124,0.187147487,-0.532163848,0.246208228,2.01393003,-0.751380123,1.784510768,0
-2.750968283,1.387821855,-0.257693888,0.028520152,-0.741245685,-0.696647456,1.040872193,-0.485736048,-1.944363671,1.972381716,0.58227511,1.027078938,-0.276345645,0
-2.446212122,-1.268653088,0.727748561,-0.597652596,0.76261088,-1.910484858,2.036629087,-1.135677471,-1.450465812,-0.599049749,0.045167831,-0.567374834,-0.348118587,0
-0.250427134,-0.195529085,-0.082890993,-1.625627521,0.690699884,0.184410832,1.154957063,1.939085986,-0.550640489,1.06675541,-0.343927147,-1.106348596,-0.725538261,0
-2.281922836,-1.238091829,0.688900548,-1.427243952,1.211356431,-1.785725141,-0.39774249,0.085397783,-1.371345985,1.816855658,1.609367641,-0.317712095,-0.356118401,0
-1.743396734,-1.195056104,0.522454451,1.853869844,-1.015271947,-1.268020487,0.22522499,-0.714680089,-1.24239782,-0.409152055,0.762327777,-0.181053877,0.271757907,0
-1.835131622,-0.255389817,0.208177915,0.055920661,-0.292317146,-0.91180624,-0.165800018,-0.787677296,-1.326113934,-0.09707182,0.114379761,0.247294053,-0.760942981,0
-2.056307431,1.390755236,-0.27444376,0.062489986,-0.375644621,-0.459295621,-0.360619367,-0.349906866,-1.373141702,1.538777291,2.103910958,1.571254736,-0.467400379,0
-3.646921538,-3.256250181,1.621224054,-1.090518987,-0.98905897,-3.58498709,0.476824172,-0.876239774,-1.978198699,2.190735779,-0.444462471,0.000886886,0.899873723,0
-2.826938774,0.48080246,-0.219583306,-1.103598959,-1.094481081,-0.48642127,-0.36799994,-0.441629545,-2.602346993,2.216186579,0.003371992,1.188842868,0.846413161,0
-0.663926796,0.827946152,-0.018621157,0.513892718,1.845565425,-0.440098312,1.157320387,-1.624100678,-0.003438151,0.34769583,0.978833895,1.061035405,-0.383214629,1
-2.779768785,3.051276492,-1.028804716,-1.268872593,-0.171457931,0.459513574,-0.335283475,-0.706329707,-2.45774958,-0.568805417,0.12984783,0.248934612,0.16845077,0
-1.951429833,-0.861170755,0.48321289,-0.32451932,-1.191407547,-1.356311878,1.883517073,-0.754343191,-1.262840476,1.277262127,-1.041703335,-0.036038775,-0.242942777,0
-2.086554312,0.638593223,-0.02337836,0.841550282,1.873415124,-0.773206137,1.083217748,-0.964506393,-1.397786592,0.285494203,-1.064994097,-0.522149862,1.093894598,0
-1.497795398,-1.063159233,0.462878146,-1.233422994,1.493417714,-1.108388034,0.777030633,0.109233235,-1.063125837,-0.685159074,-0.973567198,0.103018633,0.203338068,0
0.334414893,0.989528049,-0.606983501,0.599804127,0.166920883,1.125436236,1.117118054,-0.434045168,-0.331091545,-0.636760835,0.657559409,-0.722706136,-1.218786623,0
-0.545150614,0.575529338,-0.278755583,0.236084795,1.122284684,0.27275252,1.641110263,0.482993258,-0.67181672,-1.049949218,0.354855555,1.46614283,-1.252372913,0
1.562934019,-0.577095432,0.455453101,0.50272506,-0.915642973,-0.379303776,-1.204788421,0.316959141,1.955877503,-0.322242688,-0.340147591,-0.812418407,0.050821023,1
-0.70733247,-1.143965797,0.344556081,-0.628325096,0.252969934,-0.583642824,0.709868988,2.715768937,-0.698655873,0.703756358,-0.378168258,-0.219454259,-0.989982105,0
-1.395586032,0.241303578,0.10276061,-0.951298796,0.374944009,-0.72039276,-0.10685261,0.746742243,-0.807987302,0.754368726,-0.43050929,-0.221183028,-0.127867037,0
-0.9361454,0.887209894,0.037034114,1.658592016,0.620817201,-0.66565792,-0.536786471,-0.363895584,-0.072037248,-0.494610347,-0.68112696,0.615163204,-0.383565564,0
-2.11360035,-1.443878396,0.731214053,-0.904626697,-0.722537606,-1.760847733,-0.109066918,0.976952813,-1.283054109,-0.111464324,-0.899426245,-0.363413246,1.589689443,0
-0.884559551,-1.813540893,0.618778612,0.615742083,-0.809128899,-1.021476675,0.910077166,0.662841769,-0.738037964,-0.158726869,-0.525847764,-0.401670309,-0.362977078,0
-0.326540999,0.555486403,-0.349697515,0.557068466,-2.6533791,0.503738499,-1.006613262,-0.74639801,-0.655048945,0.211421229,-0.004859613,-1.317033694,0.309950979,0
1.05575233,1.639836386,-1.003979544,-0.1125634,-0.885170162,2.005427655,-1.982901045,-1.786494963,-0.106411108,0.854209721,-1.622763452,0.542610973,-0.83100556,0
-2.630337188,0.976670265,0.009328649,-1.171167668,0.526547779,-1.122991762,-0.943601716,2.022212563,-1.546865188,-0.1226551,-0.818524806,1.583717546,0.328766851,0
-2.558090199,1.641729838,-0.42164012,0.893347263,0.986761617,-0.358388978,-0.441475805,-0.082136664,-1.954214081,-0.121487105,-0.860002475,0.511555529,0.365431843,0
-3.134937456,-2.912191479,1.437747583,0.52678258,-0.633697467,-3.14204519,1.757310382,0.083764233,-1.685905446,0.505170723,-1.357840039,-0.25204902,-0.828945404,0
-2.536503427,-2.380532043,1.080216475,-0.965547686,-0.281520858,-2.345334769,0.811328353,0.058350713,-1.568583616,-1.258611533,-1.133969742,0.409182017,-1.690121208,0
-3.11489826,-3.215139273,1.537217935,0.151087807,-1.185700262,-3.255439015,-2.598089585,0.490298561,-1.671398514,0.133268674,1.14841983,0.137433521,0.427972467,0
-1.449857765,-0.924077588,0.406060697,-0.284896679,1.631218819,-1.014557919,-0.848056026,0.905355113,-1.04490998,-0.696886373,-1.173060858,2.530632093,-0.157409778,0
-0.89697026,-0.321022311,0.065896007,1.237959557,1.635001734,-0.295446351,-1.269189012,-0.126644554,-0.875095606,0.528383489,-0.264922248,0.769098565,2.589605672,0
-1.68001202,-1.792440202,0.727334122,0.969029154,-0.688149439,-1.504542488,0.747012807,0.652670269,-1.173352263,0.131277799,-0.762142727,-0.22064635,0.074164232,0
0.52673681,-0.774549564,-0.009166024,-0.812557552,-1.096592258,0.444782762,-0.113714346,-0.308885893,-0.138844152,1.310339858,-0.559330978,1.512402295,1.25790817,0
-1.54925009,-1.425636313,0.599045718,0.385835714,-0.476732471,-1.304719921,0.193927756,-1.239229844,-1.073157272,-0.6433098,-0.581230268,-1.112031609,0.532119279,0
-1.793675473,-1.281199715,0.594995629,0.919397858,-1.392632345,-1.416777338,-0.227369573,1.513615981,-1.187857576,0.410970441,0.136269635,2.060799193,-0.273316471,0
1.452258826,0.993414026,-0.824024993,-1.034488004,2.211993308,1.938753677,0.72089991,-0.507578573,0.160999414,0.033988038,-0.086985334,-0.140454079,2.371308044,0
0.373829246,0.505158511,-0.579950685,0.100808854,-0.429811923,1.245625119,0.526928531,-0.051625424,-0.597633957,0.212362054,-0.28261239,1.637755019,0.246728211,0
-0.741030564,-0.141301624,-0.031982072,1.033801821,-0.372316437,-0.091616182,0.407330144,-0.80609594,-0.824353421,-0.330264999,0.703201711,0.742706846,0.67767287,0
-1.816630614,2.953029381,-0.841356873,-2.026321055,-0.88789147,0.346775598,0.235520289,-0.961415321,-1.269466378,0.52056678,-0.999146178,1.010749933,0.962082933,0
-2.843531957,1.142573467,0.01016154,0.191442047,0.686846977,-1.244652939,0.695745792,-0.47697586,-1.607311344,0.358234594,1.883811031,-0.329441105,-1.364033165,0
-2.152825482,-1.966078111,0.922611101,0.363979987,0.534676971,-2.022801751,-0.050667598,-0.259272082,-1.277733087,1.617958694,-0.325694481,-0.131317081,-2.40971719,0
-0.937956381,-1.755908037,0.622010737,-0.233694778,0.119725029,-1.064452645,-0.47954174,0.846899721,-0.734388281,-0.545199679,0.556062024,-0.303582784,0.466196955,0
-2.833526691,2.379291512,-0.705539193,-1.985848534,-0.407438075,-0.053074554,0.861675044,0.080667259,-2.28107526,-0.14594335,-2.381191536,-0.534548515,-1.009005659,1
1.324009199,2.161720307,-0.753329184,-1.919439428,0.11433613,1.331092681,2.549581156,-0.271153556,1.079840137,0.377083553,0.103905144,0.427751815,-1.330639668,1
-0.427300264,0.550038025,-0.304057908,0.124433696,0.350177215,0.373083802,0.148750087,-1.412363091,-0.64470467,-2.318660596,0.032579875,-0.077125877,-1.196599389,0
0.954784138,0.921363929,-0.725756298,-0.692081231,0.606662724,1.597694347,1.107079461,-0.297214877,-0.106728891,1.98290569,-0.186712469,-0.048552219,-1.000871152,0
-1.764132748,-1.353660989,0.651088129,-0.390925905,1.943704825,-1.510010591,0.389849483,0.625787641,-1.090303727,-1.365602698,-0.481357394,0.33057713,-0.302673194,0
-1.050483327,0.780861849,0.45481614,0.656120456,0.50874072,-1.608732603,0.632506976,1.037679541,0.686083825,-0.568642311,0.820438144,-0.991017336,-0.874286957,0
-1.877424175,-1.303701786,0.87379908,1.037890915,0.714860034,-2.065302079,0.436824717,0.754235279,-0.652249167,-0.241203703,-0.618495685,-2.656773995,-0.037894257,0
0.711149688,0.403881344,-0.457598928,-0.961155035,-0.881509965,1.101038808,1.102432642,0.937564014,-0.104162429,-0.108803728,-0.930338835,-0.656584083,-0.613402726,0
-0.144282632,-0.487779471,-0.004212221,1.857697273,0.020072285,0.139250564,-0.237863667,-2.192568859,-0.499605043,1.444629835,-0.588600511,-0.073946408,-0.82834457,0
-2.845300928,-2.377276421,1.18263129,-1.076483506,-0.506577112,-2.667816086,0.356339227,-0.91292875,-1.606026279,-0.10695245,0.626454609,-0.327537667,-0.192206926,0
-4.352691793,-3.56067968,1.902868895,0.293493961,-0.820130458,-4.320376957,-1.193436588,0.249716496,-2.189873229,0.570267266,0.825317577,0.822677157,-0.263005056,0
-1.55370667,-1.305660667,0.557095086,-0.618343625,-0.985628254,-1.253008885,-0.282562468,-0.337489101,-1.081602434,-1.488026665,0.705867315,2.505848053,-1.298521603,0
-3.217732903,1.595304808,0.040402214,0.252927204,0.892840554,-1.580193772,0.81585351,0.639428042,-1.528239081,-0.170592665,0.407418035,-1.026434111,-0.507691978,0
-0.267632732,-0.287044254,-0.050141736,-0.046578546,-0.735180322,0.137321386,0.776665017,0.20443371,-0.560509024,-0.406905816,-0.700973798,1.603535075,-0.495279785,0
-1.903280135,0.683446812,0.50474479,-0.748372296,-0.321700312,-1.933761859,0.126596945,1.152233386,-0.019325194,0.615439251,-2.134921891,0.360190184,-1.698076148,0
-0.517293264,0.088257466,-0.135044337,-0.039107303,-0.879436051,0.126024445,-0.864235683,-0.286363786,-0.688830871,-0.476810687,-0.028948443,-0.833110262,1.248318443,0
-2.573110405,0.955981104,0.154712857,-0.231418061,-1.313272287,-1.428917379,1.458819136,0.656506083,-1.186144345,-0.127996975,-0.761455557,0.256360984,0.583729362,0
